investor_id,amfi_code,units_held,invested_amount,current_nav
INV01194,106,191.16506563376979,25722.761831059182,24.895688337149824
INV01195,139,513.2507115454027,72204.53586768568,43.25024115666601
INV01196,117,272.15893639154217,32922.47770334612,22.782761525476054
INV01197,129,66.52326350707658,59520.91684041436,46.52380883661308
INV01198,101,346.6575995242288,47636.56569093448,136.03814588903225
INV01199,108,114.00583174667604,66168.73543876082,71.30616914233255
INV01200,105,484.76271023907805,42049.14390567801,87.4823434445511
INV01201,120,969.1113872668583,13205.452976273677,140.6925015031659
INV01202,106,835.2678955486944,52577.60344774171,67.60266245948606
INV01203,115,759.9640655883182,19587.234091657272,32.466959817707504
INV01204,132,736.82664168004,8844.051402354753,36.91266719600265
INV01205,117,970.6927268282342,43608.82651829449,186.3838787439662
INV01206,131,947.660514810748,83085.22479310667,65.96868056517386
INV01207,113,407.4944584277371,67829.57922211612,41.07027568390444
INV01208,133,528.6775282392863,8685.796891808726,52.68674605322221
INV01209,132,639.5706785690758,95424.94456392135,193.14538365327948
INV01210,120,987.2414067142435,91688.3946747873,145.0061360362628
INV01211,127,112.42952353727226,21147.29123567667,165.76629770030883
INV01212,115,244.05704629314883,16706.93378901265,143.90518996265018
INV01213,109,283.4475583546059,86794.61948722246,152.65312240050542
INV01214,104,971.5114620262698,77755.99832167836,14.026465234433696
INV01215,117,759.929398753121,14614.973185340365,27.5001470331242
INV01216,126,12.302566279029492,10744.894828063858,88.17362536690132
INV01217,126,399.49770808520145,33339.149909458094,127.39781270677761
INV01218,120,633.1312413766077,96925.34041434019,96.92758820240051
INV01219,106,301.52331833727584,45173.04558820032,131.21929807673166
INV01220,126,361.88279505281014,13543.272844485182,102.98782445137357
INV01221,117,419.69045262611394,54475.16110467211,72.58956261848527
INV01222,101,959.1801572984743,82474.98090893449,92.80499354510411
INV01223,105,282.7016339667444,44152.85779135835,89.81756938310482
INV01224,112,858.1894369451871,12962.932156931281,30.133519600940343
INV01225,135,651.6422323260098,90828.34354242774,198.1160442617895
INV01226,118,196.57116698371777,39198.160648954836,99.73606271466797
INV01227,110,128.89554405209753,49413.66942216145,115.20807518777323
INV01228,128,777.0270739524201,76307.13936580895,138.43793254218156
INV01229,132,653.5009344007879,42297.24755148725,15.360152796671574
INV01230,134,783.188678944515,14968.608657860334,130.49475650356754
INV01231,128,490.1841864524936,58882.322044015804,70.10774870975574
INV01232,102,575.4691964821202,88014.04976696757,55.993921580112406
INV01233,126,667.7118210087178,74718.7400556715,23.33805254187274
INV01234,104,625.2774565249414,69315.22361012716,12.045994403680545
INV01235,122,110.57594821868985,25717.61395686119,26.173024242118572
INV01236,135,435.5222982594474,35264.39881910861,142.7811067461547
INV01237,115,466.8206426255402,87758.78148750513,194.1971768960375
INV01238,131,968.3732350800612,47278.751841463614,153.2612505498053
INV01239,126,516.0185771148733,86101.36529705781,113.6630405465649
INV01240,125,552.8738145733174,60451.48842517519,31.70515315505101
INV01241,111,139.68905122389168,9903.896574485367,169.6995198724008
INV01242,107,221.61358274401246,40311.41647900117,24.982359525684515
INV01243,139,478.810348619599,89430.07366502214,187.9979588354694
INV01244,109,698.9309997420394,99372.01320466823,32.94183555101171
INV01245,125,827.1440704938202,57789.864493649955,21.11338057163632
INV01246,101,869.0887413276138,53306.96718943893,145.1917964107166
INV01247,118,544.7890141033358,23852.866677006157,69.94722188049849
INV01248,100,940.3516139871609,24221.684303607766,91.38369551677233
INV01249,119,825.7577367714814,67379.24246178554,19.01856972668336
INV01250,113,888.9480565336638,95118.36488358933,27.696960976348784
INV01251,111,367.40148165082724,63136.14343207004,37.12578013959235
INV01252,132,450.2135767088107,88738.85903305128,190.77891657756967
INV01253,100,681.0677649855032,12377.909453310893,30.491269840066938
INV01254,134,99.21530925779406,56375.30932403992,34.009950771231296
INV01255,132,561.8721391655589,12333.066959209244,121.10707851623755
INV01256,110,557.2450359186095,8314.247460761695,100.48856175875244
INV01257,135,205.4073454501191,12379.14918149079,142.26594955286703
INV01258,115,62.640394493780185,79573.19039026309,163.95420601212126
INV01259,129,459.2036914513908,46441.446839066084,34.139550063838854
INV01260,111,513.6263987540417,14856.450638240689,108.046360449584
INV01261,121,270.1690523274381,28889.4177709393,103.17588177012762
INV01262,136,600.1924287570877,40720.4691314797,162.98447407017434
INV01263,105,259.5016487558082,85578.99943161612,19.71587170774174
INV01264,123,880.185223543563,40799.626933483516,158.2909684396837
INV01265,126,104.80226391953529,29681.042421802813,199.66698081891474
INV01266,118,424.3020331919502,75682.30898688383,53.259624989644635
INV01267,106,633.1686398143481,68375.71042544265,67.52629338740708
INV01268,139,416.895087526485,64692.39938653171,58.02511056158237
INV01269,112,725.5769247650525,56325.532459369686,63.27779969866593
INV01270,105,360.92626162382567,41629.2855608667,14.331224991977553
INV01271,118,678.1378452633217,47224.061299655674,175.88260687778833
INV01272,103,492.6085085997917,72855.03200559969,118.418478573811
INV01273,116,398.8243738071333,34563.70545184519,190.51219785563094
INV01274,125,974.4539463854313,13553.96851324796,29.51467972193322
INV01275,123,498.03025208724745,6519.1792716430455,10.786893710508663
INV01276,118,508.9637973941372,59585.573461724285,12.24917400020379
INV01277,117,661.3987001293783,31714.689742035378,143.12924909103103
INV01278,131,347.9192425480397,20331.00807298599,122.89417892101599
INV01279,129,431.999063989394,77631.86902897457,85.3083056539342
INV01280,102,710.1523000980474,96297.81187955073,199.4803251688205
INV01281,134,391.9814111273404,79456.65245575379,185.84994254110947
INV01282,123,538.479689137257,44948.84314264707,39.51505662271524
INV01283,121,914.4893314396102,88533.68460166083,148.57439898226573
INV01284,136,419.587161957867,67992.42588662892,179.86873897218405
INV01285,130,482.58507331618614,91381.62151786411,133.38919022682254
INV01286,119,20.37786618585441,11488.467762300923,132.71913258018674
INV01287,135,885.1765830412859,28441.949122810325,49.45432653285805
INV01288,129,443.84359104432343,7639.000388154691,102.13144941140833
INV01289,105,633.8788596426871,77858.3403925762,135.38598416741146
INV01290,119,886.6795630936195,11141.631794095367,23.942914802750593
INV01291,109,718.4968666013247,71867.17578387655,24.664303156999704
INV01292,127,991.9763677305078,92938.02889894793,51.38139280179416
INV01293,106,219.4710759968636,14350.076236568502,132.93236784415961
INV01294,117,525.0829283603255,60251.56431942078,183.29433502423836
INV01295,135,429.33474748571587,53556.8412178692,101.39830754966881
INV01296,122,840.1688149590849,23060.5392448203,136.06183422941706
INV01297,111,755.7860925921517,77178.99078088017,31.06278325494423
INV01298,123,372.27681059226444,45036.71403790462,119.04645122025924
INV01299,101,73.12886536066853,47313.8988233906,172.63687372380525
INV01300,112,658.2863712154436,90980.95318278685,18.189039735500906
INV01301,111,310.41908620988386,27811.340284001908,185.85643513947454
INV01302,118,301.50195202070535,31958.900463481637,183.96760545594714
INV01303,106,855.2335676707665,52985.907431505126,52.53668796155427
INV01304,129,390.3554117214807,26337.795891472942,115.06183610278727
INV01305,119,464.8843450132844,42735.692113342826,172.05836712028363
INV01306,130,699.3169527580251,13357.783189380638,181.78245544720184
INV01307,105,267.450970511847,17095.43921339127,76.40354485902604
INV01308,134,481.21914599123863,62190.624959872155,89.19937379720753
INV01309,128,934.5729206593387,56023.497237084404,110.25924155206941
INV01310,119,875.5612081813791,87548.29063419288,174.5752819626652
INV01311,125,358.24785758550536,34620.487835049484,98.50395793278237
INV01312,120,406.9793761095535,26159.044560677285,15.775801456527802
INV01313,109,177.58369015107124,20222.60261392391,52.5679016468228
INV01314,106,914.9243963710201,49888.47498052341,142.12434607456836
INV01315,115,76.32686999204294,21347.348970644947,80.8917279650164
INV01316,105,355.5806665441064,62948.59326993055,129.3470879634582
INV01317,135,732.0170936973947,5340.857776923184,177.20175555952304
INV01318,110,980.8185889502909,83023.6748477684,145.46421249552353
INV01319,120,999.5225490575674,83788.53071621183,164.0111699800666
INV01320,137,199.66654295646543,30717.2888170294,47.48928955441365
INV01321,138,16.189037640235476,12895.119049835379,30.43062895991567
INV01322,103,703.1412917261548,7237.440316672485,137.19050548679252
INV01323,129,461.0740002499768,46177.99133533482,33.30088399380638
INV01324,139,558.0284839472006,54333.01725615853,157.81953391355944
INV01325,123,380.69391166805525,23467.307581222307,18.957425504180335
INV01326,122,760.6830125841552,60086.96712548003,123.61004043778325
INV01327,119,314.38954624347497,94915.61080618402,16.201772603542942
INV01328,109,336.4784256658018,13875.02188631884,45.88911682413969
INV01329,139,691.2033098438429,69202.31400007717,135.0176649704455
INV01330,100,840.8516895586722,37495.372321490206,175.87697210476264
INV01331,111,62.185788214142526,66188.26057817721,147.8460293631493
INV01332,101,411.26443434878473,18805.697198410096,129.18883768518094
INV01333,103,168.96678075279814,48131.84023344411,18.766109204327925
INV01334,104,291.2904697357936,41310.92652361043,38.939843190616855
INV01335,114,810.9782913642916,60606.6193441011,38.16399826366819
INV01336,103,110.82952352397322,20424.22867548479,109.2468450485188
INV01337,116,591.0050818355706,82737.94905507665,37.793620470112984
INV01338,138,85.50070213809529,87659.86233788019,119.84163360976943
INV01339,107,749.9223299804253,53521.6342786673,31.76781659526308
INV01340,129,880.0649254380023,21954.657287086582,183.8860760431134
INV01341,100,980.2945865103047,37387.69344523926,54.45770342793784
INV01342,103,877.2540459576987,33197.50784382707,64.79038964856494
INV01343,139,300.53631983843917,32475.483646563043,88.20699488762958
INV01344,102,898.1154765946751,62561.285864112106,122.9526061448743
INV01345,106,340.3426492426441,62779.78413216835,174.27704114267146
INV01346,105,689.5769758654932,58410.733218469526,158.56529501077497
INV01347,132,72.53781626719717,25262.067258926294,165.59119289695897
INV01348,127,36.62451440120398,90730.33031779826,166.61547192352992
INV01349,127,48.76980000049551,59706.53625795173,160.59724695481685
INV01350,119,629.8297597598324,79934.06427556853,55.97424064537919
INV01351,108,672.237631225972,78298.70270625413,95.2743767719425
INV01352,121,244.41238198014548,80027.7630597857,64.17620835408928
INV01353,122,577.1893491473446,41243.41356621829,42.86801084914772
INV01354,111,932.4433632011652,20833.318868019494,129.92113429097847
INV01355,135,932.4625710393503,64995.07031011701,81.77455466013377
INV01356,117,842.8415422776643,73542.10492723902,137.57245841724034
INV01357,106,178.0713113356521,31098.255041456476,76.3002420295417
INV01358,116,824.1333918437858,27812.099729798134,158.42568126554477
INV01359,106,910.2737943880793,61568.75512298505,25.229481991259476
INV01360,115,301.9568004450191,35459.678825854935,199.22909377961432
INV01361,117,129.38596858840515,53950.30659389023,187.05940312994244
INV01362,115,847.0975382085401,22278.72553652953,150.60122353339187
INV01363,106,768.9569776689306,5725.10456176247,172.29629802767724
INV01364,107,389.6313566179881,78755.70488963979,195.82019441805383
INV01365,128,82.46715448510089,53561.12262179554,135.38832733506217
INV01366,134,905.7662239807612,95101.91395683083,16.964308415325668
INV01367,108,60.78906378239004,73423.61727047252,26.16414985935368
INV01368,107,591.695113511658,90500.51595518352,103.53702970723329
INV01369,124,604.1616016339785,21799.133982762643,13.621131545197358
INV01370,121,509.4000744867412,83004.73273385692,190.96081844408567
INV01371,110,521.0059902483188,38705.55334472858,189.75525344734038
INV01372,110,440.36884405907375,70988.54425337096,54.43505181852206
INV01373,116,429.6613569053662,90189.0639825546,67.40329830913217
INV01374,100,215.0598176634678,49373.92468552799,17.08619538488362
INV01375,117,221.865335184005,76249.62482429226,124.00810468013432
INV01376,100,88.7950221766284,64245.5636459982,21.90387230355089
INV01377,104,614.2677725910617,6070.726977140338,192.15941435407697
INV01378,108,936.2371121433946,74604.76079737306,82.78400838432373
INV01379,117,666.556338882103,84408.23013025342,78.85269839433599
INV01380,129,10.974743492528638,66231.41206037125,13.84762883024463
INV01381,119,762.3218566112404,29894.15311926674,108.91652459246455
INV01382,124,437.5271417970931,90650.12254904819,80.47153333109526
INV01383,135,148.34479767589676,33195.44961188774,116.60261685966444
INV01384,137,982.0246001150072,6086.895108482826,12.228023951231986
INV01385,122,195.68450480725298,82006.209408961,70.84895167979747
INV01386,138,430.4192424446851,8762.412345586232,89.99912839321479
INV01387,120,493.9895957215699,99332.54169889547,150.7618815268211
INV01388,121,960.2174735644671,12236.09143129261,168.22592062861966
INV01389,132,289.3876384869406,59063.892036005855,130.8788307069296
INV01390,108,503.7821095366155,24377.790078944803,181.7180437094819
INV01391,101,864.773424832561,68935.51002828318,11.147854925881184
INV01392,106,970.765448433298,35096.424908722016,84.7361087118313
INV01393,117,388.6233048880745,44755.460257996136,66.31762527149516
INV01394,121,317.7149576397404,31915.2688335674,167.1302057212369
INV01395,126,695.994083252882,47569.702935961104,127.40287066703365
INV01396,114,646.1041378541368,19624.049787944103,100.14569954750047
INV01397,136,917.1412805677408,30879.757947614205,80.7870091560227
INV01398,139,935.6203684468134,46665.49408302191,151.2084199562974
INV01399,116,488.9508809348248,50143.22775760766,163.3903045094803
INV01400,109,313.97548454705867,25460.09224186191,59.87041459049493
INV01401,110,151.31619024117842,51610.83391509674,85.1343500950292
INV01402,126,406.70873658587396,50759.28654620202,112.37181000099572
INV01403,129,878.8796436582078,26198.376138471816,177.44684190201332
INV01404,137,835.7717924785477,64088.4440095084,179.2311000873396
INV01405,108,409.8699576744921,90972.84577394724,179.1174586679747
INV01406,115,237.63288260335884,53843.75600123461,154.5632642558868
INV01407,113,746.4550507015142,81631.70691668082,28.950230331349427
INV01408,137,443.68615069314234,86066.90075160789,89.7471434751141
INV01409,129,27.240991464787342,33791.01220172961,168.20897950548593
INV01410,113,403.1341514884031,30376.34515773086,101.42508975662919
INV01411,139,440.41530985267167,73708.51730772432,80.13154694079131
INV01412,115,374.1211356774001,33896.598588297726,117.58929441318345
INV01413,112,272.4172188145562,92469.18489185216,130.2269393371112
INV01414,125,171.3604258360554,32482.398897269293,66.17978070226627
INV01415,132,185.3592412653331,18879.378658587782,134.55567579527457
INV01416,101,90.50888466282065,15064.20558249485,90.80741968083262
INV01417,139,567.6834063136533,18481.77969315144,152.38097192419104
INV01418,100,184.07863087041378,78366.65597359659,18.90575879099565
INV01419,122,539.5063382172127,25683.77089227174,58.15814185088831
INV01420,132,98.16427150516226,14121.230478034253,84.25294553031048
INV01421,107,635.7531637930844,15740.316326529022,165.94971005394476
INV01422,125,313.6531240479246,59783.22450962651,43.71512931722518
INV01423,131,424.8398512712859,34199.20711685833,57.033730919962224
INV01424,123,811.2928454283197,41148.97452338334,102.22261595834432
INV01425,107,514.416503418126,22561.114681480354,16.622912696875098
INV01426,135,686.5179989364914,31753.904337932836,84.37046451002318
INV01427,130,728.4880936646938,92841.67339563952,83.22064130526721
INV01428,109,530.1142266424529,58886.43869023347,118.07809565604263
INV01429,137,726.0938925883161,64941.908157776365,61.7967506963096
INV01430,115,538.049000531261,15384.978930018526,168.74306366163788
INV01431,133,985.4163931460536,6143.948138773681,157.49106759808666
INV01432,133,167.91530871418436,19912.946893692737,27.43593906833736
INV01433,126,650.4932017822526,67086.66403156586,93.40554660036109
INV01434,102,738.5050692539697,50435.77070792985,126.62006719379822
INV01435,108,940.4583418465991,92735.47772559818,55.18225852559972
INV01436,131,604.0305362215,63576.19931764394,105.90851853873194
INV01437,112,793.3281312547601,86261.84013908576,183.5156347951706
INV01438,124,762.9895045263379,68138.11288855583,156.92556899450736
INV01439,103,931.6790390217894,9319.096529617396,103.5297913553753
INV01440,121,228.17965571521606,62264.92805603158,167.27626354760812
INV01441,100,354.58242846517106,55287.355361051006,108.05270909417843
INV01442,136,772.8718080043045,76386.41790802663,154.79863871593983
INV01443,110,364.73700440693676,95182.67211428515,96.26641610841556
INV01444,105,157.10885810985206,38822.731736623886,84.30315991534172
INV01445,119,772.009087193865,9259.72553517653,52.52798164543336
INV01446,133,913.0290120980137,42620.77874601306,44.804553715991496
INV01447,123,89.3057347704095,99880.89660932492,179.7297506566421
INV01448,120,710.1885943790155,92265.80117665707,24.601673374724314
INV01449,130,828.3618450689851,38415.186856961554,22.830708108948127
INV01450,131,687.3573654057273,39330.122583312615,173.2045158242073
INV01451,109,983.0243607682218,43596.434892038946,22.98002906804389
INV01452,103,177.05923049083628,42751.18821943444,27.402745719051513
INV01453,133,754.5386835466975,27325.90968755479,106.18683486567505
INV01454,122,879.0090296888487,73295.04066874385,149.5954825073521
INV01455,132,214.14752199863025,55954.668848076086,183.46115905275565
INV01456,105,705.5919390851262,44873.10609659793,169.53418941586665
INV01457,120,95.9560316592494,87303.00758042437,11.17181287779377
INV01458,115,846.7563383942779,94670.3702407708,124.12440083755695
INV01459,138,943.0107998507677,17570.449431280576,177.86596957383807
INV01460,128,625.4057587684906,77932.31020847731,46.85668980636677
INV01461,132,614.1734387055538,29067.351906985656,143.78555491436478
INV01462,134,800.3503260278341,92858.38022798637,106.12687717890044
INV01463,119,923.1030150953792,25520.08298943478,89.60604893832827
INV01464,139,379.4313625220364,99838.0749422057,52.51869172671243
INV01465,116,734.9912237905722,47822.4081482662,189.25859119024673
INV01466,112,67.43866265501578,51248.802228008964,99.57074634600463
INV01467,131,103.43111474758632,41740.88251546358,54.43590680650239
INV01468,104,818.4750057630362,28634.694096239684,171.8170647876189
INV01469,113,837.6415489432499,56315.50212459619,125.47446096108045
INV01470,105,474.193586978778,11801.77903693018,29.390179449543304
INV01471,133,523.1445258422209,7066.446337100676,61.96787474464683
INV01472,123,681.3095229961442,87835.09178158344,72.93580572234613
INV01473,110,444.2617144375884,30128.5417283319,43.6012793893806
INV01474,121,220.10777872829263,10162.5302700921,58.493608748424904
INV01475,128,363.0743497089186,97026.9004826153,71.29258138100853
INV01476,127,719.9079086742006,14917.28336552508,89.0863335273024
INV01477,111,315.6639465699342,71963.3842886402,194.7379109069525
INV01478,125,326.61418699413696,49512.446287258674,40.90903814841264
INV01479,121,405.8571528092247,93036.70127572314,140.50903760616148
INV01480,100,627.3990361140992,81617.40849977084,89.84812878626234
INV01481,112,27.639898595715326,63972.69933130919,157.3113870186311
INV01482,131,948.3431626586456,33268.705347275056,146.41940697216927
INV01483,116,567.6610941496509,89270.30473622934,31.36569776843562
INV01484,133,638.2532878397644,50631.497932778344,132.28686170013134
INV01485,126,796.8838293464995,76762.0080187505,32.14331664240581
INV01486,119,960.7125987211127,95653.58935214221,121.67427582999359
INV01487,122,426.1863096887883,58596.8529841603,129.49203038433183
INV01488,113,655.5365263557921,40007.02588017819,40.403683183848955
INV01489,101,55.001197314147994,6638.3428555510145,20.814581912589926
INV01490,121,267.26343586846457,73761.42053961371,154.0808133203585
INV01491,116,771.3821575255196,31162.80936327321,51.45302203897542
INV01492,101,401.00248670658766,23714.655315571985,81.88077398489447
INV01493,120,384.0895644677912,21160.138384291102,99.92365710079308
INV01494,114,627.3525065331364,19175.28909217073,168.79203767935198
INV01495,114,336.49356531352885,63522.6769230631,132.95784351590254
INV01496,100,478.0638196661335,53098.91691905572,41.45434159125246
INV01497,114,460.62116793280853,41198.053525087205,115.62852442757338
INV01498,119,695.7470247173839,37347.30849006347,80.44609445963594
INV01499,110,105.73090768285428,59315.495681619475,15.431053251967203
INV01500,119,159.39493982001255,75473.11299276073,121.36034565448762
INV01501,135,743.5647341524691,6278.403952596571,22.09081048487166
INV01502,119,886.4534601704659,30053.496990169446,31.134014069749007
INV01503,114,253.08223872993946,8274.742657645585,76.4183043143735
INV01504,101,54.55541229166406,53137.06610102902,108.55180884633135
INV01505,116,948.0959893249,78617.14805978799,49.547711763105426
INV01506,115,641.4680053314651,66639.92053941946,85.37797038623069
INV01507,120,735.948250301292,81627.23836752019,64.10163650986469
INV01508,131,501.9722466979398,69288.55917153611,71.61197552932009
INV01509,127,102.02082390811334,53173.29735133022,102.78976041981782
INV01510,123,555.592386372142,33712.10479157312,106.33092364964835
INV01511,138,272.2278023412862,88342.71321726241,12.3174449375819
INV01512,132,925.5150815613813,38738.57837232288,195.24749907479148
INV01513,115,307.8856524884937,42792.304133647245,159.29485187712422
INV01514,103,32.54503125441965,82576.5556300499,96.45430700386518
INV01515,111,178.13180775111337,31265.16623810549,136.75604610294144
INV01516,122,173.46620282145446,50289.19643105529,18.87946644852832
INV01517,113,308.71834379112016,78654.32578113413,163.69476131250826
INV01518,117,539.9513680517817,72644.1433571715,67.24491426320608
INV01519,118,691.7318364319451,48490.99383583368,93.1524559731618
INV01520,115,665.5353571487752,89254.72321410551,190.83384201426938
INV01521,127,860.6563230742354,10325.646971242648,128.34073455568418
INV01522,121,976.0048253275478,84759.0792371799,179.2873741033489
INV01523,120,211.55009973827833,79755.68701345316,109.50196277592129
INV01524,122,278.43134635234196,45227.02695823801,119.11911245521257
INV01525,135,718.4287404387892,10896.747531723038,163.2361871576198
INV01526,126,17.3588762427164,5217.047209299823,33.56374920035871
INV01527,135,427.03019617037535,53251.49019916391,125.58471561550043
INV01528,127,778.7397903780711,67206.37376442575,126.0800402768005
INV01529,134,127.64372995727994,58583.315055701,53.8831997803117
INV01530,111,967.5800714788577,71749.60516375017,29.08314700771951
INV01531,114,215.3105991629859,73209.23203963686,25.5520106234849
INV01532,124,749.7636861319769,12758.322277990672,112.29599902805899
INV01533,133,860.9202523367593,49041.976055345884,140.50087133546862
INV01534,127,627.735745803484,60953.50665744537,16.08363128115281
INV01535,134,937.9758295383884,22209.99840783561,163.03978977978466
INV01536,130,993.1090151751346,57092.405195315754,129.3591226396896
INV01537,131,468.58812355201127,77932.79591792962,198.285159826617
INV01538,122,374.7281784162165,65258.68348704105,49.87864131478026
INV01539,106,836.6807914084836,95005.7241843978,78.55033475497603
INV01540,120,877.5396779327061,59483.145544414154,128.6506190649426
INV01541,122,447.80659749048203,24410.446823509123,42.26659754747768
INV01542,130,387.9105871343384,70481.99194773316,197.6436439675436
INV01543,122,674.8692108388975,79382.05057709078,88.6476158077455
INV01544,102,156.17913962202465,70685.74028781898,176.41394729026433
INV01545,111,675.9897963730708,17722.045172809827,167.86334619073796
INV01546,137,866.1797772151267,97192.50103584064,180.38475261333096
INV01547,122,660.4243546254596,44984.334082241556,14.811525845141393
INV01548,114,801.9883860750191,10887.898313262343,86.25624956263003
INV01549,138,964.3312101302905,70450.18576260988,58.497323596959035
INV01550,127,490.49298175241233,61776.08968256577,114.77515199127042
INV01551,118,933.5056401613444,38955.363093434054,141.60574725160677
INV01552,123,54.83928423630269,88366.6725406423,150.96019224564418
INV01553,103,268.1074521674923,95610.41711276284,135.46703052627095
INV01554,119,906.3733813301352,81321.3810854882,148.65808210496985
INV01555,128,652.8697735042263,69899.53254733523,83.6116116672708
INV01556,110,347.6206202899937,80524.99187035051,134.79476807997992
INV01557,124,638.3252088519025,28948.9869839876,83.36802760323438
INV01558,112,319.8283266778147,29959.603146823767,74.44393634715988
INV01559,107,671.0550979389035,13417.272293413824,117.1314610097443
INV01560,137,695.9221893266513,71467.77367055416,115.73909107510573
INV01561,137,448.21870316244065,52709.30364715195,33.50465862623924
INV01562,130,258.2236626724216,47485.44876663842,35.85175317313985
INV01563,138,226.683834389173,71543.51802725675,57.34016972232697
INV01564,134,217.41414154298516,80260.2874202718,190.64014306979516
INV01565,116,293.0034737879368,24934.851321804214,190.94374001350596
INV01566,121,315.41462722357306,13339.251289804615,172.05400524556867
INV01567,105,238.23536647195374,98975.83213125692,174.62956644342322
INV01568,110,936.5468322893728,96453.54533853044,98.94391570532272
INV01569,119,610.8929386858564,62052.02445452125,34.687210136046474
INV01570,107,676.7703846247359,52496.12718005881,191.7660578006219
INV01571,101,45.1688844089104,59737.06698558569,33.351756650652696
INV01572,127,401.786139359791,85227.69373142545,131.55863148982598
INV01573,109,266.38124370534536,64438.75091307081,20.537653734834514
INV01574,113,39.0111319121213,25522.371780025424,155.48143997115108
INV01575,110,398.1271146070851,18799.138002701242,37.13573353720375
INV01576,134,137.84083788946273,57699.490906978506,93.92693971090422
INV01577,114,655.2954225094533,64307.467829885114,140.81404431728294
INV01578,121,307.1763064546937,13242.752475204488,184.26793643899236
INV01579,107,315.54948068477387,38644.94705947596,143.13983031582802
INV01580,111,284.0425730083852,7210.808033696907,137.22971538024478
INV01581,119,232.26258602320598,6799.7159766262475,39.317012070293515
INV01582,116,316.3517883237494,55915.0681083411,26.756207303631363
INV01583,131,682.1870679537797,97542.6393154038,125.78182572872939
INV01584,122,358.9653450561832,68672.47689153468,50.48343171057851
INV01585,126,786.856385547431,68333.88200980981,39.183172251804834
INV01586,127,501.59291936759223,11766.932447796404,142.6948793540058
INV01587,134,896.8527853787904,43484.58076858537,113.62658837027949
INV01588,105,679.490760530058,89301.33802784681,46.9544164925919
INV01589,102,481.83017528018866,75571.82471658888,187.12515710065546
INV01590,104,769.4965619905665,41425.251746522226,55.67446025334113
INV01591,104,263.9561870162473,60322.25253069111,75.39285338832867
INV01592,102,844.0562281221954,95116.26104732243,87.70759502650505
INV01593,109,610.5355514919112,10974.603383491889,95.45923817241646
INV01594,128,620.3131101983963,80682.0748238136,135.91014825149057
INV01595,120,901.9438476414529,19421.52857690709,195.71760234094745
INV01596,107,175.4631073327953,66683.0113350689,70.75485583756418
INV01597,114,229.60546805534835,18476.545428271827,115.74465378487739
INV01598,135,578.5885659668788,66575.89118267575,103.05494335386464
INV01599,138,433.37469439415645,6662.591911629026,172.45846908917702
INV01600,139,443.0474476937121,67501.97866035397,158.22062424808564
INV01601,117,674.3187577687548,57117.717502795516,150.98902720376975
INV01602,121,887.7578620093749,47121.06322933256,140.4626485393706
INV01603,104,413.8655179189865,97722.62297760075,87.52616914345089
INV01604,105,664.2413304741292,44627.52748894079,18.465460646802487
INV01605,117,774.0315609225893,48087.58929890436,184.98429435988191
INV01606,129,995.2838062761574,55126.13862165312,63.94431793132418
INV01607,111,581.6973356922795,72425.34680775952,147.7091363568135
INV01608,122,609.6775438907187,44068.84171055404,165.2246171169262
INV01609,111,388.87787065362227,7424.10944528917,152.13387520341487
INV01610,126,873.6456636958978,9007.777358149871,78.88773511613817
INV01611,120,476.3479247723001,49587.84232560443,45.18855086796204
INV01612,102,961.9538839730726,48306.20856308205,45.801201244227784
INV01613,137,826.6224708662567,55495.620725994544,65.95297004879255
INV01614,100,426.81512631318725,52932.953546395176,74.90976364640521
INV01615,114,527.5949882346196,97817.04289672404,27.297049245761468
INV01616,128,342.52924467509905,55634.464092499526,22.85288780811421
INV01617,109,432.1576841868058,41697.079526284295,10.478409954158273
INV01618,132,174.983490523954,21025.530351053494,150.6382804118833
INV01619,126,469.60852283122546,33332.05965124362,27.828833585882073
INV01620,134,270.76142006967507,84511.13392393976,22.352643159934544
INV01621,112,665.3145069305021,98935.39077861609,115.89853740975227
INV01622,128,197.57928054957029,65603.75749611988,20.501942361869297
INV01623,100,104.45747933600735,72014.1717620647,115.49238311882301
INV01624,101,190.0390373159762,92915.76009188312,90.47877986616822
INV01625,108,987.9038911234256,48352.16399795056,74.10915489033712
INV01626,120,135.52390229393325,25323.782202006732,63.110996600870955
INV01627,124,267.3534688437492,78385.46256917155,191.23200317603548
INV01628,112,106.32051557341062,75197.71716507357,56.83074374537086
INV01629,139,583.9850042091139,78463.85936144096,47.71841894532278
INV01630,105,235.9975897727673,79112.17324412901,53.34876185813504
INV01631,114,566.2951696598251,77075.83774235102,20.00402238771928
INV01632,127,295.9111406092857,78166.22228848161,49.493600472219185
INV01633,100,379.98507773317033,13089.128225384999,135.8193957383216
INV01634,124,563.7307332068473,89557.63608019029,33.43756719864497
INV01635,112,62.88597698960008,57348.12430350794,30.29291873112433
INV01636,124,438.2345304445956,27892.73459632352,168.81014350773086
INV01637,103,309.48142155194,75589.65138104807,70.87485120952607
INV01638,100,523.4552981888037,53097.67658459422,47.787845381019835
INV01639,101,391.5768436654732,63816.35246173343,15.836593844035754
INV01640,113,724.5591113642869,6928.141807608358,173.77384341083766
INV01641,109,52.932906479283616,16876.334421290227,40.090563074201384
INV01642,136,130.84712174527266,31065.443051441398,180.80412252535467
INV01643,101,394.21564292534373,88758.91619732614,48.590564129221576
INV01644,118,584.1526291367351,93474.78908131979,135.52136889275175
